scenario_leaf_id,scenario_id,climate_window_id,climate_pathway_id,technology_case_id,realization_id,analysis_start,analysis_end,source_file_window,climate_forcing_file,climate_temperature_column,climate_solar_column,year,mean_T_out_C,winter_mean_T_out_C,summer_mean_T_out_C,HDD_15,HDD_18,CDD_22,mean_solar_W_m2
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,1991,8.950052506956336,3.429946560329861,15.874760835067086,2369.1568908691406,3330.677032470703,0.0,129.28797439549066
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,1992,8.100528904649078,-0.8090377639938187,17.10126827074134,2780.544219970703,3695.389862060547,2.455322265625,134.77248117181122
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,1993,8.7662299169253,3.711197238498264,15.643621361773947,2412.7186584472656,3402.4373168945312,0.300018310546875,135.43278371471249
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,1994,8.541811673935145,1.9391330295138889,16.71574202827785,2573.996307373047,3537.574188232422,16.541534423828125,132.11664007787834
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,1995,9.193843726589256,2.6712910970052084,17.726187332816746,2431.7122192382812,3346.7647399902344,32.656219482421875,134.54270765487462
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,1996,9.397000005336407,2.173741267277644,19.122271330460258,2468.8156127929688,3335.9938354492188,30.474853515625,139.39167632952413
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,1997,9.44325034781678,2.256667073567708,17.4435570758322,2326.284149169922,3241.8803100585938,24.698089599609375,132.2596705658795
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,1998,8.753989358144263,1.160530259874132,16.000126050866168,2525.0164184570312,3473.1974182128906,5.672027587890625,134.46626910510128
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,1999,9.917330221933861,3.662649875217014,16.720694832179856,2142.322021484375,3025.8927001953125,8.172210693359375,137.63086541384868
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,2000,10.208897658384563,2.979412372295673,19.20939768915591,2243.8782348632812,3077.7515869140625,36.993194580078125,141.7735541609467
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,2001,8.907130494836258,3.9688418918185766,16.481248606806215,2455.2506103515625,3434.753875732422,27.92822265625,132.1494895634586
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,2002,9.068509203767123,2.247616238064236,15.960043202275815,2367.1705322265625,3311.062042236328,0.0,135.08435205172185
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,2003,9.832557824539812,4.76087646484375,18.05503911557405,2202.566650390625,3104.556854248047,29.885986328125,133.98753777072855
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,2004,10.589833243948515,3.7839331993689904,19.689220926036004,2076.047637939453,2920.589813232422,47.8238525390625,141.8513573141046
baseline_1981_2005__historical__tech_current_stock__seed_0003,baseline_1981_2005__historical__tech_current_stock,baseline_1981_2005,historical,tech_current_stock,seed_0003,1981-01-01,2005-12-31,1981-2005,/Users/alex/Library/CloudStorage/OneDrive-VrijeUniversiteitBrussel/Documenten/VUB/MA IW/Master Thesis/model_v3/inputs/climate/processed/baseline/weather_baseline_historical_cnrm_cerfacs_cm5_cnrm_aladin63_r1i1p1.csv,T_out_C,I_solar_W_m2,2005,9.442129892845676,3.81219719780816,16.91015326458475,2250.043182373047,3198.1558837890625,8.61029052734375,137.7654826791319
